species	mag	gene	entry	identity	length	mismatches	gaps	query_start	query_end	target_start	target_end	evalue	bitscore	identity_percent	VF_id	vf	vf_type
parabacteroides_goldsteinii	GCF_910577775.1	NZ_CAJTNS010000004.1_14	VFG044156(gb|WP_011063602)	0.221	272	204	0	22	293	31	293	8.008e-10	61	22.1	VF0940	(PFL_RS27295) FecR domain-containing protein [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
parabacteroides_goldsteinii	GCF_910577775.1	NZ_CAJTNS010000005.1_131	VFG005446(gb|WP_011285235)	0.336	323	212	0	69	388	76	398	1.367e-44	174	33.6	VF0249	(speB) pyrogenic exotoxin B [SpeB (VF0249) - Exoenzyme (VFC0251)] [Streptococcus pyogenes MGAS6180]	Streptococcus pyogenes MGAS6180
parabacteroides_goldsteinii	GCF_910577775.1	NZ_CAJTNS010000008.1_79	VFG044156(gb|WP_011063602)	0.348	176	110	0	172	340	130	305	1.149e-15	80	34.8	VF0940	(PFL_RS27295) FecR domain-containing protein [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
parabacteroides_goldsteinii	GCF_910577775.1	NZ_CAJTNS010000008.1_9	VFG018487(gb|WP_001050783)	0.275	415	282	0	806	1195	386	800	1.091e-29	130	27.500000000000004	VF0321	(ssrA) two component system sensor kinase [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. arizonae serovar 62:z4,z23:-- str. RSK2980]	Salmonella enterica subsp. arizonae serovar 62:z4,z23:-- str. RSK2980
parabacteroides_goldsteinii	GCF_910577775.1	NZ_CAJTNS010000014.1_58	VFG019545(gb|WP_000874769)	0.306	276	190	0	8	282	5	280	4.383e-22	102	30.599999999999998	VF0057	(futC1) alpha-(1,2)-fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter pylori Shi470]	Helicobacter pylori Shi470
parabacteroides_goldsteinii	GCF_910577775.1	NZ_CAJTNS010000031.1_42	VFG005446(gb|WP_011285235)	0.36	296	182	0	69	353	79	374	1.043e-43	174	36.0	VF0249	(speB) pyrogenic exotoxin B [SpeB (VF0249) - Exoenzyme (VFC0251)] [Streptococcus pyogenes MGAS6180]	Streptococcus pyogenes MGAS6180
parabacteroides_goldsteinii	GCF_910577775.1	NZ_CAJTNS010000033.1_38	VFG006506(gb|WP_011116615)	0.397	279	165	0	25	299	30	308	1.45e-56	201	39.7	VF0057	(futA) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter hepaticus ATCC 51449]	Helicobacter hepaticus ATCC 51449
parabacteroides_goldsteinii	GCF_910577775.1	NZ_CAJTNS010000041.1_14	VFG044157(gb|WP_011063603)	0.313	133	89	0	43	173	31	163	4.253e-09	56	31.3	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
parabacteroides_goldsteinii	GCF_910577775.1	NZ_CAJTNS010000052.1_17	VFG018071(gb|WP_012006747)	0.233	149	103	0	1	149	1	135	3.142e-06	47	23.3	VF0720	(pseH) N-acetyltransferase [O-linked flagellar glycosylation (VF0720) - Motility (VFC0204)] [Campylobacter jejuni subsp. jejuni 81116]	Campylobacter jejuni subsp. jejuni 81116
parabacteroides_goldsteinii	GCF_932751185.1	NZ_CAKODT010000006.1_85	VFG005446(gb|WP_011285235)	0.339	323	211	0	69	388	76	398	3.145e-45	176	33.900000000000006	VF0249	(speB) pyrogenic exotoxin B [SpeB (VF0249) - Exoenzyme (VFC0251)] [Streptococcus pyogenes MGAS6180]	Streptococcus pyogenes MGAS6180
parabacteroides_goldsteinii	GCF_932751185.1	NZ_CAKODT010000009.1_121	VFG031985(gb|WP_012985313)	0.326	259	173	0	87	343	199	457	2.8620000000000002e-30	125	32.6	VF0445	(inlJ) internalin J [InlJ (VF0445) - Adherence (VFC0001)] [Listeria seeligeri serovar 1/2b str. SLCC3954]	Listeria seeligeri serovar 1/2b str. SLCC3954
parabacteroides_goldsteinii	GCF_932751185.1	NZ_CAKODT010000017.1_101	VFG018691(gb|WP_012232117)	0.197	333	240	0	246	578	303	602	2.977e-08	57	19.7	VF0369	(virB4) type IV secretion system virB4 protein homolog [VirB/VirD4 type IV secretion system (VF0369) - Effector delivery system (VFC0086)] [Bartonella tribocorum CIP 105476]	Bartonella tribocorum CIP 105476
parabacteroides_goldsteinii	GCF_932751185.1	NZ_CAKODT010000020.1_28	VFG044157(gb|WP_011063603)	0.271	150	104	0	32	181	21	164	2.049e-10	60	27.1	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
parabacteroides_goldsteinii	GCF_932751185.1	NZ_CAKODT010000026.1_44	VFG044157(gb|WP_011063603)	0.313	133	89	0	43	173	31	163	4.253e-09	56	31.3	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
parabacteroides_goldsteinii	GCF_932751185.1	NZ_CAKODT010000028.1_15	VFG044156(gb|WP_011063602)	0.221	272	204	0	22	293	31	293	8.008e-10	61	22.1	VF0940	(PFL_RS27295) FecR domain-containing protein [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
parabacteroides_goldsteinii	GCF_932751185.1	NZ_CAKODT010000030.1_58	VFG022530(gb|WP_041317855)	0.315	158	106	0	23	180	47	202	1.682e-10	62	31.5	VF0311	(fbpB) Secreted antigen 85-B FbpB (85B) (antigen 85 complex B) (mycolyl transferase 85B) (fibronectin-binding protein B) (extracellular alpha-antigen) [Antigen 85 (VF0311) - Adherence (VFC0001)] [Mycobacterium sp. JDM601]	Mycobacterium sp. JDM601
parabacteroides_goldsteinii	GCF_932751185.1	NZ_CAKODT010000030.1_9	VFG006506(gb|WP_011116615)	0.397	279	165	0	25	299	30	308	5.042e-56	199	39.7	VF0057	(futA) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter hepaticus ATCC 51449]	Helicobacter hepaticus ATCC 51449
parabacteroides_goldsteinii	GCF_932751185.1	NZ_CAKODT010000031.1_34	VFG044156(gb|WP_011063602)	0.348	176	110	0	172	340	130	305	1.149e-15	80	34.8	VF0940	(PFL_RS27295) FecR domain-containing protein [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
parabacteroides_goldsteinii	GCF_932751185.1	NZ_CAKODT010000035.1_21	VFG005446(gb|WP_011285235)	0.363	296	181	0	69	353	79	374	3.368e-44	175	36.3	VF0249	(speB) pyrogenic exotoxin B [SpeB (VF0249) - Exoenzyme (VFC0251)] [Streptococcus pyogenes MGAS6180]	Streptococcus pyogenes MGAS6180
parabacteroides_goldsteinii	GCF_932751185.1	NZ_CAKODT010000059.1_13	VFG018487(gb|WP_001050783)	0.275	415	282	0	806	1195	386	800	3.626e-30	131	27.500000000000004	VF0321	(ssrA) two component system sensor kinase [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. arizonae serovar 62:z4,z23:-- str. RSK2980]	Salmonella enterica subsp. arizonae serovar 62:z4,z23:-- str. RSK2980
parabacteroides_goldsteinii	GCF_932751185.1	NZ_CAKODT010000072.1_2	VFG018691(gb|WP_012232117)	0.193	333	241	0	157	489	303	602	8.735e-07	52	19.3	VF0369	(virB4) type IV secretion system virB4 protein homolog [VirB/VirD4 type IV secretion system (VF0369) - Effector delivery system (VFC0086)] [Bartonella tribocorum CIP 105476]	Bartonella tribocorum CIP 105476
parabacteroides_goldsteinii	GCF_932751185.1	NZ_CAKODT010000083.1_13	VFG018071(gb|WP_012006747)	0.226	149	104	0	1	149	1	135	7.752e-06	46	22.6	VF0720	(pseH) N-acetyltransferase [O-linked flagellar glycosylation (VF0720) - Motility (VFC0204)] [Campylobacter jejuni subsp. jejuni 81116]	Campylobacter jejuni subsp. jejuni 81116
parabacteroides_goldsteinii	GCF_932751185.1	NZ_CAKODT010000118.1_3	VFG018691(gb|WP_012232117)	0.203	448	324	0	307	754	303	709	4.681e-15	80	20.3	VF0369	(virB4) type IV secretion system virB4 protein homolog [VirB/VirD4 type IV secretion system (VF0369) - Effector delivery system (VFC0086)] [Bartonella tribocorum CIP 105476]	Bartonella tribocorum CIP 105476
parabacteroides_goldsteinii	GCF_938010035.1	NZ_CALLGB010000013.1_50	VFG019347(gb|WP_012681488)	0.369	246	154	0	654	898	67	312	7.609e-37	152	36.9	VF0445	(inlJ) internalin J [InlJ (VF0445) - Adherence (VFC0001)] [Listeria monocytogenes serotype 4b str. CLIP 80459]	Listeria monocytogenes serotype 4b str. CLIP 80459
parabacteroides_goldsteinii	GCF_938010035.1	NZ_CALLGB010000014.1_10	VFG044157(gb|WP_011063603)	0.305	133	90	0	43	173	31	163	5.768e-09	55	30.5	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
parabacteroides_goldsteinii	GCF_938010035.1	NZ_CALLGB010000032.1_59	VFG022530(gb|WP_041317855)	0.321	158	105	0	23	180	47	202	1.254e-10	63	32.1	VF0311	(fbpB) Secreted antigen 85-B FbpB (85B) (antigen 85 complex B) (mycolyl transferase 85B) (fibronectin-binding protein B) (extracellular alpha-antigen) [Antigen 85 (VF0311) - Adherence (VFC0001)] [Mycobacterium sp. JDM601]	Mycobacterium sp. JDM601
parabacteroides_goldsteinii	GCF_938010035.1	NZ_CALLGB010000034.1_20	VFG005446(gb|WP_011285235)	0.363	296	181	0	69	353	79	374	3.368e-44	175	36.3	VF0249	(speB) pyrogenic exotoxin B [SpeB (VF0249) - Exoenzyme (VFC0251)] [Streptococcus pyogenes MGAS6180]	Streptococcus pyogenes MGAS6180
parabacteroides_goldsteinii	GCF_938010035.1	NZ_CALLGB010000039.1_33	VFG005446(gb|WP_011285235)	0.342	312	202	0	81	388	87	398	1.367e-44	174	34.2	VF0249	(speB) pyrogenic exotoxin B [SpeB (VF0249) - Exoenzyme (VFC0251)] [Streptococcus pyogenes MGAS6180]	Streptococcus pyogenes MGAS6180
parabacteroides_goldsteinii	GCF_938010035.1	NZ_CALLGB010000041.1_135	VFG044156(gb|WP_011063602)	0.348	176	110	0	172	340	130	305	1.149e-15	80	34.8	VF0940	(PFL_RS27295) FecR domain-containing protein [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
parabacteroides_goldsteinii	GCF_938010035.1	NZ_CALLGB010000051.1_21	VFG048510(gb|WP_014837769)	0.35	141	84	0	107	236	34	174	2.922e-09	62	35.0	VF0562	(fepA) outer membrane receptor FepA [Ent (VF0562) - Nutritional/Metabolic factor (VFC0272)] [Klebsiella oxytoca E718]	Klebsiella oxytoca E718
parabacteroides_goldsteinii	GCF_938010035.1	NZ_CALLGB010000069.1_33	VFG019545(gb|WP_000874769)	0.281	291	209	0	287	577	5	295	3.1269999999999998e-24	111	28.1	VF0057	(futC1) alpha-(1,2)-fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter pylori Shi470]	Helicobacter pylori Shi470
parabacteroides_goldsteinii	GCF_938010035.1	NZ_CALLGB010000076.1_30	VFG035335(gb|WP_001390303)	0.278	173	121	0	213	380	200	372	2.212e-11	68	27.800000000000004	VF1120	(O3M_RS04490) NERD domain-containing protein/DEAD/DEAH box helicase [SCI-I T6SS (VF1120) - Effector delivery system (VFC0086)] [Escherichia coli O104:H4 str. 2009EL-2050]	Escherichia coli O104:H4 str. 2009EL-2050
parabacteroides_goldsteinii	GCF_938010035.1	NZ_CALLGB010000077.1_28	VFG018071(gb|WP_012006747)	0.226	149	104	0	1	149	1	135	7.752e-06	46	22.6	VF0720	(pseH) N-acetyltransferase [O-linked flagellar glycosylation (VF0720) - Motility (VFC0204)] [Campylobacter jejuni subsp. jejuni 81116]	Campylobacter jejuni subsp. jejuni 81116
parabacteroides_goldsteinii	GCF_938010035.1	NZ_CALLGB010000090.1_14	VFG018487(gb|WP_001050783)	0.275	415	282	0	806	1195	386	800	3.626e-30	131	27.500000000000004	VF0321	(ssrA) two component system sensor kinase [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. arizonae serovar 62:z4,z23:-- str. RSK2980]	Salmonella enterica subsp. arizonae serovar 62:z4,z23:-- str. RSK2980
parabacteroides_goldsteinii	GCF_938010035.1	NZ_CALLGB010000094.1_14	VFG044156(gb|WP_011063602)	0.221	272	204	0	22	293	31	293	8.008e-10	61	22.1	VF0940	(PFL_RS27295) FecR domain-containing protein [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
parabacteroides_goldsteinii	GCF_947038275.1	NZ_CAMQVO010000002.1_172	VFG005446(gb|WP_011285235)	0.339	323	211	0	69	388	76	398	3.145e-45	176	33.900000000000006	VF0249	(speB) pyrogenic exotoxin B [SpeB (VF0249) - Exoenzyme (VFC0251)] [Streptococcus pyogenes MGAS6180]	Streptococcus pyogenes MGAS6180
parabacteroides_goldsteinii	GCF_947038275.1	NZ_CAMQVO010000007.1_52	VFG044157(gb|WP_011063603)	0.271	150	104	0	32	181	21	164	2.049e-10	60	27.1	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
parabacteroides_goldsteinii	GCF_947038275.1	NZ_CAMQVO010000009.1_122	VFG031985(gb|WP_012985313)	0.326	259	173	0	87	343	199	457	2.481e-30	125	32.6	VF0445	(inlJ) internalin J [InlJ (VF0445) - Adherence (VFC0001)] [Listeria seeligeri serovar 1/2b str. SLCC3954]	Listeria seeligeri serovar 1/2b str. SLCC3954
parabacteroides_goldsteinii	GCF_947038275.1	NZ_CAMQVO010000013.1_49	VFG044156(gb|WP_011063602)	0.348	176	110	0	172	340	130	305	1.149e-15	80	34.8	VF0940	(PFL_RS27295) FecR domain-containing protein [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
parabacteroides_goldsteinii	GCF_947038275.1	NZ_CAMQVO010000017.1_3	VFG022530(gb|WP_041317855)	0.315	158	106	0	23	180	47	202	1.682e-10	62	31.5	VF0311	(fbpB) Secreted antigen 85-B FbpB (85B) (antigen 85 complex B) (mycolyl transferase 85B) (fibronectin-binding protein B) (extracellular alpha-antigen) [Antigen 85 (VF0311) - Adherence (VFC0001)] [Mycobacterium sp. JDM601]	Mycobacterium sp. JDM601
parabacteroides_goldsteinii	GCF_947038275.1	NZ_CAMQVO010000017.1_51	VFG006506(gb|WP_011116615)	0.397	279	165	0	25	299	30	308	5.042e-56	199	39.7	VF0057	(futA) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter hepaticus ATCC 51449]	Helicobacter hepaticus ATCC 51449
parabacteroides_goldsteinii	GCF_947038275.1	NZ_CAMQVO010000029.1_20	VFG005446(gb|WP_011285235)	0.363	296	181	0	69	353	79	374	3.368e-44	175	36.3	VF0249	(speB) pyrogenic exotoxin B [SpeB (VF0249) - Exoenzyme (VFC0251)] [Streptococcus pyogenes MGAS6180]	Streptococcus pyogenes MGAS6180
parabacteroides_goldsteinii	GCF_947038275.1	NZ_CAMQVO010000035.1_65	VFG018071(gb|WP_012006747)	0.226	149	104	0	1	149	1	135	7.752e-06	46	22.6	VF0720	(pseH) N-acetyltransferase [O-linked flagellar glycosylation (VF0720) - Motility (VFC0204)] [Campylobacter jejuni subsp. jejuni 81116]	Campylobacter jejuni subsp. jejuni 81116
parabacteroides_goldsteinii	GCF_947038275.1	NZ_CAMQVO010000041.1_41	VFG044157(gb|WP_011063603)	0.313	133	89	0	43	173	31	163	4.253e-09	56	31.3	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
parabacteroides_goldsteinii	GCF_947038275.1	NZ_CAMQVO010000043.1_14	VFG044156(gb|WP_011063602)	0.221	272	204	0	22	293	31	293	8.008e-10	61	22.1	VF0940	(PFL_RS27295) FecR domain-containing protein [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
parabacteroides_goldsteinii	GCF_947038275.1	NZ_CAMQVO010000048.1_7	VFG018487(gb|WP_001050783)	0.275	415	282	0	806	1195	386	800	3.626e-30	131	27.500000000000004	VF0321	(ssrA) two component system sensor kinase [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. arizonae serovar 62:z4,z23:-- str. RSK2980]	Salmonella enterica subsp. arizonae serovar 62:z4,z23:-- str. RSK2980
parabacteroides_goldsteinii	GCF_947061905.1	NZ_CAMSPL010000003.1_31	VFG044156(gb|WP_011063602)	0.348	176	110	0	172	340	130	305	1.149e-15	80	34.8	VF0940	(PFL_RS27295) FecR domain-containing protein [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
parabacteroides_goldsteinii	GCF_947061905.1	NZ_CAMSPL010000022.1_49	VFG031985(gb|WP_012985313)	0.339	256	161	0	21	264	60	315	6.939000000000001e-25	106	33.900000000000006	VF0445	(inlJ) internalin J [InlJ (VF0445) - Adherence (VFC0001)] [Listeria seeligeri serovar 1/2b str. SLCC3954]	Listeria seeligeri serovar 1/2b str. SLCC3954
parabacteroides_goldsteinii	GCF_947061905.1	NZ_CAMSPL010000026.1_6	VFG005446(gb|WP_011285235)	0.339	323	211	0	69	388	76	398	3.145e-45	176	33.900000000000006	VF0249	(speB) pyrogenic exotoxin B [SpeB (VF0249) - Exoenzyme (VFC0251)] [Streptococcus pyogenes MGAS6180]	Streptococcus pyogenes MGAS6180
parabacteroides_goldsteinii	GCF_947061905.1	NZ_CAMSPL010000040.1_15	VFG006506(gb|WP_011116615)	0.397	279	165	0	25	299	30	308	5.042e-56	199	39.7	VF0057	(futA) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter hepaticus ATCC 51449]	Helicobacter hepaticus ATCC 51449
parabacteroides_goldsteinii	GCF_947061905.1	NZ_CAMSPL010000058.1_5	VFG044157(gb|WP_011063603)	0.271	150	104	0	32	181	21	164	2.049e-10	60	27.1	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
parabacteroides_goldsteinii	GCF_947061905.1	NZ_CAMSPL010000064.1_6	VFG044156(gb|WP_011063602)	0.221	272	204	0	22	293	31	293	8.008e-10	61	22.1	VF0940	(PFL_RS27295) FecR domain-containing protein [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
parabacteroides_goldsteinii	GCF_947061905.1	NZ_CAMSPL010000097.1_4	VFG018487(gb|WP_001050783)	0.275	415	282	0	806	1195	386	800	3.626e-30	131	27.500000000000004	VF0321	(ssrA) two component system sensor kinase [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. arizonae serovar 62:z4,z23:-- str. RSK2980]	Salmonella enterica subsp. arizonae serovar 62:z4,z23:-- str. RSK2980
parabacteroides_goldsteinii	GCF_947061905.1	NZ_CAMSPL010000103.1_15	VFG022530(gb|WP_041317855)	0.315	158	106	0	23	180	47	202	1.682e-10	62	31.5	VF0311	(fbpB) Secreted antigen 85-B FbpB (85B) (antigen 85 complex B) (mycolyl transferase 85B) (fibronectin-binding protein B) (extracellular alpha-antigen) [Antigen 85 (VF0311) - Adherence (VFC0001)] [Mycobacterium sp. JDM601]	Mycobacterium sp. JDM601
parabacteroides_goldsteinii	GCF_947061905.1	NZ_CAMSPL010000158.1_4	VFG005446(gb|WP_011285235)	0.363	296	181	0	69	353	79	374	3.368e-44	175	36.3	VF0249	(speB) pyrogenic exotoxin B [SpeB (VF0249) - Exoenzyme (VFC0251)] [Streptococcus pyogenes MGAS6180]	Streptococcus pyogenes MGAS6180
parabacteroides_goldsteinii	GCF_947061905.1	NZ_CAMSPL010000187.1_14	VFG018691(gb|WP_012232117)	0.193	333	241	0	157	489	303	602	8.735e-07	52	19.3	VF0369	(virB4) type IV secretion system virB4 protein homolog [VirB/VirD4 type IV secretion system (VF0369) - Effector delivery system (VFC0086)] [Bartonella tribocorum CIP 105476]	Bartonella tribocorum CIP 105476
parabacteroides_goldsteinii	GCF_947061905.1	NZ_CAMSPL010000254.1_3	VFG018071(gb|WP_012006747)	0.226	149	104	0	1	149	1	135	7.752e-06	46	22.6	VF0720	(pseH) N-acetyltransferase [O-linked flagellar glycosylation (VF0720) - Motility (VFC0204)] [Campylobacter jejuni subsp. jejuni 81116]	Campylobacter jejuni subsp. jejuni 81116
parabacteroides_goldsteinii	GCF_947256775.1	NZ_CAMYHT010000002.1_170	VFG005446(gb|WP_011285235)	0.339	323	211	0	69	388	76	398	3.145e-45	176	33.900000000000006	VF0249	(speB) pyrogenic exotoxin B [SpeB (VF0249) - Exoenzyme (VFC0251)] [Streptococcus pyogenes MGAS6180]	Streptococcus pyogenes MGAS6180
parabacteroides_goldsteinii	GCF_947256775.1	NZ_CAMYHT010000008.1_2	VFG018691(gb|WP_012232117)	0.197	333	240	0	246	578	303	602	2.977e-08	57	19.7	VF0369	(virB4) type IV secretion system virB4 protein homolog [VirB/VirD4 type IV secretion system (VF0369) - Effector delivery system (VFC0086)] [Bartonella tribocorum CIP 105476]	Bartonella tribocorum CIP 105476
parabacteroides_goldsteinii	GCF_947256775.1	NZ_CAMYHT010000009.1_103	VFG044156(gb|WP_011063602)	0.221	272	204	0	22	293	31	293	8.008e-10	61	22.1	VF0940	(PFL_RS27295) FecR domain-containing protein [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
parabacteroides_goldsteinii	GCF_947256775.1	NZ_CAMYHT010000013.1_124	VFG031985(gb|WP_012985313)	0.326	259	173	0	87	343	199	457	2.481e-30	125	32.6	VF0445	(inlJ) internalin J [InlJ (VF0445) - Adherence (VFC0001)] [Listeria seeligeri serovar 1/2b str. SLCC3954]	Listeria seeligeri serovar 1/2b str. SLCC3954
parabacteroides_goldsteinii	GCF_947256775.1	NZ_CAMYHT010000015.1_39	VFG044157(gb|WP_011063603)	0.271	150	104	0	32	181	21	164	2.049e-10	60	27.1	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
parabacteroides_goldsteinii	GCF_947256775.1	NZ_CAMYHT010000022.1_37	VFG006506(gb|WP_011116615)	0.397	279	165	0	25	299	30	308	5.042e-56	199	39.7	VF0057	(futA) fucosyltransferase [Lewis antigen (VF0057) - Immune modulation (VFC0258)] [Helicobacter hepaticus ATCC 51449]	Helicobacter hepaticus ATCC 51449
parabacteroides_goldsteinii	GCF_947256775.1	NZ_CAMYHT010000022.1_86	VFG022530(gb|WP_041317855)	0.315	158	106	0	23	180	47	202	1.682e-10	62	31.5	VF0311	(fbpB) Secreted antigen 85-B FbpB (85B) (antigen 85 complex B) (mycolyl transferase 85B) (fibronectin-binding protein B) (extracellular alpha-antigen) [Antigen 85 (VF0311) - Adherence (VFC0001)] [Mycobacterium sp. JDM601]	Mycobacterium sp. JDM601
parabacteroides_goldsteinii	GCF_947256775.1	NZ_CAMYHT010000026.1_44	VFG005446(gb|WP_011285235)	0.363	296	181	0	69	353	79	374	3.368e-44	175	36.3	VF0249	(speB) pyrogenic exotoxin B [SpeB (VF0249) - Exoenzyme (VFC0251)] [Streptococcus pyogenes MGAS6180]	Streptococcus pyogenes MGAS6180
parabacteroides_goldsteinii	GCF_947256775.1	NZ_CAMYHT010000027.1_45	VFG044157(gb|WP_011063603)	0.313	133	89	0	43	173	31	163	4.253e-09	56	31.3	VF0940	(PFL_RS27300) RNA polymerase sigma factor [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
parabacteroides_goldsteinii	GCF_947256775.1	NZ_CAMYHT010000035.1_49	VFG044156(gb|WP_011063602)	0.348	176	110	0	172	340	130	305	1.149e-15	80	34.8	VF0940	(PFL_RS27295) FecR domain-containing protein [HasA-type hemophore-mediated heme uptake system (VF0940) - Nutritional/Metabolic factor (VFC0272)] [Pseudomonas fluorescens Pf-5]	Pseudomonas fluorescens Pf-5
parabacteroides_goldsteinii	GCF_947256775.1	NZ_CAMYHT010000036.1_65	VFG018071(gb|WP_012006747)	0.226	149	104	0	1	149	1	135	7.752e-06	46	22.6	VF0720	(pseH) N-acetyltransferase [O-linked flagellar glycosylation (VF0720) - Motility (VFC0204)] [Campylobacter jejuni subsp. jejuni 81116]	Campylobacter jejuni subsp. jejuni 81116
parabacteroides_goldsteinii	GCF_947256775.1	NZ_CAMYHT010000046.1_7	VFG018487(gb|WP_001050783)	0.275	415	282	0	806	1195	386	800	3.626e-30	131	27.500000000000004	VF0321	(ssrA) two component system sensor kinase [TTSS (SPI-2 encode) (VF0321) - Effector delivery system (VFC0086)] [Salmonella enterica subsp. arizonae serovar 62:z4,z23:-- str. RSK2980]	Salmonella enterica subsp. arizonae serovar 62:z4,z23:-- str. RSK2980
parabacteroides_goldsteinii	GCF_947256775.1	NZ_CAMYHT010000060.1_28	VFG018691(gb|WP_012232117)	0.193	333	241	0	157	489	303	602	8.735e-07	52	19.3	VF0369	(virB4) type IV secretion system virB4 protein homolog [VirB/VirD4 type IV secretion system (VF0369) - Effector delivery system (VFC0086)] [Bartonella tribocorum CIP 105476]	Bartonella tribocorum CIP 105476
parabacteroides_goldsteinii	GCF_947256815.1	NZ_CAMYHW010000004.1_152	VFG018691(gb|WP_012232117)	0.197	333	240	0	246	578	303	602	2.977e-08	57	19.7	VF0369	(virB4) type IV secretion system virB4 protein homolog [VirB/VirD4 type IV secretion system (VF0369) - Effector delivery system (VFC0086)] [Bartonella tribocorum CIP 105476]	Bartonella tribocorum CIP 105476
