persistent_family	duplication_ratio	mean_presence	is_single_copy_marker
EHA00531_bin.1_CDS_2782	0.0	1.0	True
EHA00531_bin.1_CDS_2783	0.0	1.011	True
EHA00531_bin.1_CDS_2784	0.0	1.0	True
EHA00531_bin.1_CDS_2785	0.0	1.0	True
EHA00531_bin.1_CDS_2786	0.0	1.0	True
EHA00531_bin.1_CDS_2787	0.0	1.011	True
EHA00531_bin.1_CDS_2788	0.0	1.0	True
EHA00531_bin.1_CDS_2789	0.0	1.0	True
EHA00531_bin.1_CDS_2792	0.0	1.0	True
EHA00531_bin.1_CDS_2793	0.0	1.0	True
EHA00531_bin.1_CDS_2794	0.0	1.0	True
EHA00531_bin.1_CDS_2795	0.0	1.0	True
EHA00531_bin.1_CDS_2798	0.0	1.0	True
EHA00531_bin.1_CDS_2799	0.0	1.045	True
EHA00531_bin.1_CDS_2800	0.0	1.0	True
EHA00531_bin.1_CDS_2801	0.0	1.0	True
EHA00531_bin.1_CDS_2802	0.0	1.0	True
EHA00531_bin.1_CDS_2803	0.0	1.0	True
EHA00531_bin.1_CDS_2804	0.0	1.0	True
EHA00531_bin.1_CDS_2805	0.0	1.0	True
EHA00531_bin.1_CDS_2806	0.0	1.0	True
EHA00531_bin.1_CDS_2807	0.0	1.0	True
EHA00531_bin.1_CDS_2808	0.0	1.0	True
EHA00531_bin.1_CDS_2809	0.0	1.0	True
EHA00531_bin.1_CDS_2810	0.0	1.0	True
EHA00531_bin.1_CDS_2818	0.0	1.0	True
EHA00531_bin.1_CDS_2819	0.0	1.0	True
EHA00531_bin.1_CDS_2820	0.0	1.0	True
EHA00531_bin.1_CDS_2821	0.0	1.0	True
EHA00531_bin.1_CDS_2822	0.0	1.0	True
EHA00531_bin.1_CDS_2823	0.0	1.0	True
EHA00531_bin.1_CDS_2824	0.0	1.0	True
EHA00531_bin.1_CDS_2825	0.0	1.0	True
EHA00531_bin.1_CDS_2826	0.0	1.0	True
EHA00531_bin.1_CDS_2827	0.0	1.033	True
EHA00531_bin.1_CDS_2829	0.0	1.0	True
EHA00531_bin.1_CDS_2831	0.0	1.0	True
EHA00531_bin.1_CDS_2832	0.0	1.011	True
EHA00531_bin.1_CDS_2833	0.0	1.0	True
EHA00531_bin.1_CDS_2838	0.0	1.0	True
EHA00531_bin.1_CDS_2839	0.0	1.0	True
EHA00531_bin.1_CDS_2840	0.0	1.0	True
EHA00531_bin.1_CDS_2842	0.0	1.011	True
EHA00531_bin.1_CDS_2843	0.0	1.0	True
EHA00531_bin.1_CDS_2844	0.0	1.011	True
EHA00531_bin.1_CDS_2845	0.0	1.0	True
EHA00531_bin.1_CDS_2847	0.0	1.0	True
EHA00531_bin.1_CDS_2848	0.0	1.0	True
EHA00531_bin.1_CDS_2849	0.0	1.0	True
EHA00531_bin.1_CDS_2850	0.0	1.0	True
EHA00531_bin.1_CDS_2851	0.0	1.011	True
EHA00531_bin.1_CDS_2852	0.0	1.0	True
EHA00531_bin.1_CDS_2853	0.0	1.0	True
EHA00531_bin.1_CDS_2854	0.0	1.011	True
EHA00531_bin.1_CDS_2855	0.0	1.0	True
EHA00531_bin.1_CDS_2856	0.0	1.0	True
EHA00531_bin.1_CDS_2857	0.0	1.0	True
EHA00531_bin.1_CDS_2858	0.0	1.0	True
EHA00531_bin.1_CDS_2859	0.0	1.0	True
EHA00531_bin.1_CDS_2860	0.0	1.0	True
EHA00531_bin.1_CDS_2861	0.0	1.011	True
EHA00531_bin.1_CDS_2862	0.0	1.0	True
EHA00531_bin.1_CDS_2863	0.0	1.0	True
EHA00531_bin.1_CDS_2864	0.0	1.011	True
EHA00531_bin.1_CDS_2865	0.0	1.0	True
EHA00531_bin.1_CDS_2869	0.0	1.0	True
EHA00531_bin.1_CDS_2871	0.0	1.0	True
EHA00531_bin.1_CDS_2874	0.0	1.065	True
EHA00531_bin.1_CDS_2875	0.0	1.011	True
EHA00531_bin.1_CDS_2876	0.0	1.0	True
EHA00531_bin.1_CDS_2878	0.0	1.0	True
EHA00531_bin.1_CDS_2879	0.0	1.0	True
EHA00531_bin.1_CDS_2880	0.0	1.0	True
EHA00531_bin.1_CDS_2882	0.0	1.0	True
EHA00531_bin.1_CDS_2883	0.0	1.011	True
EHA00531_bin.1_CDS_2887	0.0	1.0	True
EHA00531_bin.1_CDS_2888	0.0	1.0	True
EHA00531_bin.1_CDS_2889	0.0	1.0	True
EHA00531_bin.1_CDS_2890	0.0	1.0	True
EHA00531_bin.1_CDS_2893	0.0	1.0	True
EHA00531_bin.1_CDS_2896	0.0	1.0	True
EHA00531_bin.1_CDS_2897	0.0	1.0	True
EHA00531_bin.1_CDS_2898	0.0	1.011	True
EHA00531_bin.1_CDS_2900	0.0	1.0	True
EHA00531_bin.1_CDS_2901	0.0	1.0	True
EHA00531_bin.1_CDS_2903	0.0	1.0	True
EHA00531_bin.1_CDS_2905	0.804	2.511	False
EHA00531_bin.1_CDS_2906	0.0	1.023	True
EHA00531_bin.1_CDS_2907	0.0	1.0	True
EHA00531_bin.1_CDS_2908	0.0	1.0	True
EHA00531_bin.1_CDS_2909	0.0	1.011	True
EHA00531_bin.1_CDS_2910	0.0	1.0	True
EHA00531_bin.1_CDS_2912	0.0	1.011	True
EHA00531_bin.1_CDS_2913	0.0	1.0	True
EHA00531_bin.1_CDS_2914	0.0	1.0	True
EHA00531_bin.1_CDS_2915	0.0	1.0	True
EHA00531_bin.1_CDS_2916	0.0	1.0	True
EHA00531_bin.1_CDS_2917	0.0	1.0	True
EHA00531_bin.1_CDS_2919	0.0	1.0	True
EHA00531_bin.1_CDS_2920	0.0	1.0	True
EHA00531_bin.1_CDS_2921	0.0	1.0	True
EHA00531_bin.1_CDS_2922	0.0	1.0	True
EHA00531_bin.1_CDS_2923	0.0	1.0	True
EHA00531_bin.1_CDS_2924	0.0	1.0	True
EHA00531_bin.1_CDS_2925	0.0	1.0	True
EHA00531_bin.1_CDS_2928	0.0	1.0	True
EHA00531_bin.1_CDS_2929	0.0	1.0	True
EHA00531_bin.1_CDS_2930	0.0	1.0	True
EHA00531_bin.1_CDS_2932	0.0	1.0	True
EHA00531_bin.1_CDS_2933	0.0	1.011	True
EHA00531_bin.1_CDS_2935	0.011	1.011	True
EHA00531_bin.1_CDS_2942	0.0	1.0	True
EHA00531_bin.1_CDS_2943	0.0	1.0	True
EHA00531_bin.1_CDS_2946	0.0	1.0	True
EHA00531_bin.1_CDS_2947	0.0	1.033	True
EHA00531_bin.1_CDS_2948	0.0	1.0	True
EHA00531_bin.1_CDS_2949	0.0	1.0	True
EHA00531_bin.1_CDS_2950	0.0	1.0	True
EHA00531_bin.1_CDS_2951	0.0	1.011	True
EHA00531_bin.1_CDS_2952	0.0	1.0	True
EHA00531_bin.1_CDS_2953	0.0	1.0	True
EHA00531_bin.1_CDS_2954	0.0	1.0	True
EHA00531_bin.1_CDS_2955	0.0	1.0	True
EHA00531_bin.1_CDS_2956	0.0	1.0	True
EHA00531_bin.1_CDS_2957	0.0	1.0	True
EHA00531_bin.1_CDS_2958	0.0	1.0	True
EHA00531_bin.1_CDS_2959	0.0	1.0	True
EHA00531_bin.1_CDS_2960	0.0	1.0	True
EHA00531_bin.1_CDS_2965	0.0	1.011	True
EHA00531_bin.1_CDS_2966	0.0	1.0	True
EHA00531_bin.1_CDS_2967	0.0	1.0	True
EHA00531_bin.1_CDS_2968	0.0	1.0	True
EHA00531_bin.1_CDS_2969	0.0	1.0	True
EHA00531_bin.1_CDS_2970	0.0	1.012	True
EHA00531_bin.1_CDS_2972	0.0	1.0	True
EHA00531_bin.1_CDS_2973	0.0	1.022	True
EHA00531_bin.1_CDS_2975	0.0	1.0	True
EHA00531_bin.1_CDS_2977	0.0	1.0	True
EHA00531_bin.1_CDS_2980	0.0	1.0	True
EHA00531_bin.1_CDS_2981	0.0	1.0	True
EHA00531_bin.1_CDS_2982	0.0	1.0	True
EHA00531_bin.1_CDS_2983	0.0	1.0	True
EHA00531_bin.1_CDS_2984	0.0	1.0	True
EHA00531_bin.1_CDS_2985	0.0	1.011	True
EHA00531_bin.1_CDS_2986	0.0	1.0	True
EHA00531_bin.1_CDS_2990	0.0	1.0	True
EHA00531_bin.1_CDS_2991	0.0	1.0	True
EHA00531_bin.1_CDS_2993	0.0	1.0	True
EHA00531_bin.1_CDS_2996	0.0	1.0	True
EHA00531_bin.1_CDS_2997	0.0	1.0	True
EHA00531_bin.1_CDS_2998	0.0	1.0	True
EHA00531_bin.1_CDS_2999	0.0	1.0	True
EHA00531_bin.1_CDS_3009	0.0	1.0	True
EHA00531_bin.1_CDS_3010	0.0	1.0	True
EHA00531_bin.1_CDS_3011	0.0	1.011	True
EHA00531_bin.1_CDS_3012	0.0	1.011	True
EHA00531_bin.1_CDS_3013	0.0	1.0	True
EHA00531_bin.1_CDS_3014	0.023	1.023	True
EHA00531_bin.1_CDS_3020	0.011	1.023	True
EHA00531_bin.1_CDS_3021	0.0	1.0	True
EHA00531_bin.1_CDS_3022	0.0	1.0	True
EHA00531_bin.1_CDS_3023	0.0	1.0	True
EHA00531_bin.1_CDS_3024	0.0	1.0	True
EHA00531_bin.1_CDS_3025	0.0	1.0	True
EHA00531_bin.1_CDS_3027	0.0	1.011	True
EHA00531_bin.1_CDS_3029	0.0	1.065	True
EHA00531_bin.1_CDS_3030	0.0	1.0	True
EHA00531_bin.1_CDS_3032	0.0	1.0	True
EHA00531_bin.1_CDS_3033	0.0	1.0	True
EHA00531_bin.1_CDS_3034	0.0	1.021	True
EHA00531_bin.1_CDS_3035	0.0	1.0	True
EHA00531_bin.1_CDS_3036	0.0	1.0	True
EHA00531_bin.1_CDS_3037	0.0	1.0	True
EHA00531_bin.1_CDS_3040	0.0	1.0	True
EHA00531_bin.1_CDS_3041	0.0	1.0	True
EHA00531_bin.1_CDS_3042	0.0	1.0	True
EHA00531_bin.1_CDS_3043	0.0	1.0	True
EHA00531_bin.1_CDS_3044	0.0	1.011	True
EHA00531_bin.1_CDS_3045	0.0	1.0	True
EHA00531_bin.1_CDS_3046	0.0	1.0	True
EHA00531_bin.1_CDS_3047	0.0	1.011	True
EHA00531_bin.1_CDS_3048	0.0	1.0	True
EHA00531_bin.1_CDS_3050	0.0	1.0	True
EHA00531_bin.1_CDS_3052	0.0	1.0	True
EHA00531_bin.1_CDS_3057	0.0	1.022	True
EHA00531_bin.1_CDS_3058	0.0	1.034	True
EHA00531_bin.1_CDS_3059	0.0	1.0	True
EHA00531_bin.1_CDS_3060	0.0	1.0	True
EHA00531_bin.1_CDS_3061	0.0	1.0	True
EHA00531_bin.1_CDS_3063	0.0	1.0	True
EHA00531_bin.1_CDS_3064	0.0	1.0	True
EHA00531_bin.1_CDS_3074	0.0	1.047	True
EHA00531_bin.1_CDS_3076	0.0	1.0	True
EHA00531_bin.1_CDS_3078	0.0	1.011	True
EHA00531_bin.1_CDS_3080	0.0	1.022	True
EHA00531_bin.1_CDS_3081	0.0	1.022	True
EHA00531_bin.1_CDS_3084	0.0	1.0	True
EHA00531_bin.1_CDS_3085	0.0	1.0	True
EHA00531_bin.1_CDS_3088	0.0	1.0	True
EHA00531_bin.1_CDS_3091	0.0	1.0	True
EHA00531_bin.1_CDS_3092	0.0	1.011	True
EHA00531_bin.1_CDS_3094	0.0	1.0	True
EHA00531_bin.1_CDS_3096	0.0	1.0	True
EHA00531_bin.1_CDS_3097	0.0	1.0	True
EHA00531_bin.1_CDS_3098	0.0	1.0	True
EHA00531_bin.1_CDS_3099	0.0	1.0	True
EHA00531_bin.1_CDS_3100	0.0	1.0	True
EHA00531_bin.1_CDS_3103	0.0	1.0	True
EHA00531_bin.1_CDS_3106	0.0	1.0	True
EHA00531_bin.1_CDS_3120	0.0	1.035	True
EHA00531_bin.1_CDS_3121	0.012	1.012	True
EHA00531_bin.1_CDS_3122	0.0	1.044	True
EHA00531_bin.1_CDS_3123	0.011	1.011	True
EHA00531_bin.1_CDS_3124	0.0	1.034	True
EHA00531_bin.1_CDS_3125	0.011	1.046	True
EHA00531_bin.1_CDS_3126	0.0	1.0	True
EHA00531_bin.1_CDS_3127	0.0	1.011	True
EHA00531_bin.1_CDS_3139	0.0	1.0	True
EHA00531_bin.1_CDS_3140	0.0	1.0	True
EHA00531_bin.1_CDS_3141	0.0	1.0	True
EHA00531_bin.1_CDS_3142	0.0	1.0	True
EHA00531_bin.1_CDS_3143	0.0	1.0	True
EHA00531_bin.1_CDS_3144	0.0	1.0	True
EHA00531_bin.1_CDS_3145	0.0	1.0	True
EHA00531_bin.1_CDS_3147	0.0	1.0	True
EHA00531_bin.1_CDS_3148	0.0	1.0	True
EHA00531_bin.1_CDS_3149	0.0	1.0	True
EHA00531_bin.1_CDS_3150	0.0	1.0	True
EHA00531_bin.1_CDS_3151	0.0	1.0	True
EHA00531_bin.1_CDS_3152	0.0	1.0	True
EHA00531_bin.1_CDS_3153	0.0	1.022	True
EHA00531_bin.1_CDS_3155	0.0	1.0	True
EHA00531_bin.1_CDS_3156	0.0	1.0	True
EHA00531_bin.1_CDS_3158	0.0	1.0	True
EHA00531_bin.1_CDS_3159	0.0	1.0	True
EHA00531_bin.1_CDS_3160	0.0	1.011	True
EHA00531_bin.1_CDS_3162	0.0	1.0	True
EHA00531_bin.1_CDS_3163	0.0	1.0	True
EHA00531_bin.1_CDS_3164	0.0	1.0	True
EHA00531_bin.1_CDS_3165	0.0	1.0	True
EHA00531_bin.1_CDS_3166	0.0	1.0	True
EHA00531_bin.1_CDS_3167	0.0	1.0	True
EHA00531_bin.1_CDS_3168	0.0	1.0	True
EHA00531_bin.1_CDS_3169	0.0	1.011	True
EHA00531_bin.1_CDS_3174	0.0	1.0	True
EHA00531_bin.1_CDS_3175	0.0	1.014	True
EHA00531_bin.1_CDS_3176	0.0	1.0	True
EHA00531_bin.1_CDS_3177	0.0	1.0	True
EHA00531_bin.1_CDS_3178	0.0	1.0	True
EHA00531_bin.1_CDS_3179	0.0	1.0	True
EHA00531_bin.1_CDS_3180	0.0	1.0	True
EHA00531_bin.1_CDS_3182	0.0	1.0	True
EHA00531_bin.1_CDS_3183	0.0	1.368	True
EHA00531_bin.1_CDS_3184	0.0	1.0	True
EHA00531_bin.1_CDS_3185	0.0	1.0	True
EHA00531_bin.1_CDS_3186	0.0	1.014	True
EHA00531_bin.1_CDS_3187	0.0	1.0	True
EHA00531_bin.1_CDS_3188	0.0	1.0	True
EHA00531_bin.1_CDS_3190	0.0	1.978	True
EHA00531_bin.1_CDS_3192	0.0	1.045	True
EHA00531_bin.1_CDS_3193	0.0	1.032	True
EHA00531_bin.1_CDS_3194	0.0	1.022	True
EHA00531_bin.1_CDS_3197	0.022	1.022	True
EHA00531_bin.1_CDS_3198	0.022	1.032	True
EHA00531_bin.1_CDS_3199	0.022	1.022	True
EHA00531_bin.1_CDS_3200	0.022	1.043	True
EHA00531_bin.1_CDS_3201	0.022	1.022	True
EHA00531_bin.1_CDS_3202	0.022	1.022	True
EHA00531_bin.1_CDS_3205	0.0	1.0	True
EHA00531_bin.1_CDS_3207	0.0	1.0	True
EHA00531_bin.1_CDS_3208	0.0	1.0	True
EHA00531_bin.1_CDS_3210	0.012	1.024	True
EHA00531_bin.1_CDS_3211	0.0	1.038	True
EHA00531_bin.1_CDS_3213	0.0	1.0	True
EHA00531_bin.1_CDS_3214	0.0	1.0	True
EHA00531_bin.1_CDS_3216	0.0	1.0	True
EHA00531_bin.1_CDS_3217	0.0	1.078	True
EHA00531_bin.1_CDS_3218	0.0	1.0	True
EHA00531_bin.1_CDS_3219	0.0	1.0	True
EHA00531_bin.1_CDS_3220	0.0	1.0	True
EHA00531_bin.1_CDS_3221	0.0	1.0	True
EHA00531_bin.1_CDS_3222	0.0	1.0	True
EHA00531_bin.1_CDS_3223	0.0	1.011	True
EHA00531_bin.1_CDS_3225	0.0	1.011	True
EHA00531_bin.1_CDS_3226	0.0	1.0	True
EHA00531_bin.1_CDS_3227	0.0	1.022	True
EHA00531_bin.1_CDS_3229	0.0	1.0	True
EHA00531_bin.1_CDS_3230	0.0	1.0	True
EHA00531_bin.1_CDS_3231	0.0	1.011	True
EHA00531_bin.1_CDS_3232	0.0	1.0	True
EHA00531_bin.1_CDS_3235	0.0	1.0	True
EHA00531_bin.1_CDS_3236	0.0	1.0	True
EHA00531_bin.1_CDS_3239	0.0	1.0	True
EHA00531_bin.1_CDS_3240	0.0	1.0	True
EHA00531_bin.1_CDS_3242	0.0	1.015	True
EHA00531_bin.1_CDS_3243	0.689	1.8	False
EHA00531_bin.1_CDS_3248	0.0	1.0	True
EHA00531_bin.1_CDS_3249	0.0	1.0	True
EHA00531_bin.1_CDS_3250	0.0	1.012	True
EHA00531_bin.1_CDS_3279	0.0	1.0	True
EHA00531_bin.1_CDS_3281	0.0	1.0	True
EHA00531_bin.1_CDS_3282	0.0	1.011	True
EHA00531_bin.1_CDS_3286	0.0	1.0	True
EHA00531_bin.1_CDS_3288	0.0	1.011	True
EHA00531_bin.1_CDS_3289	0.0	1.0	True
EHA00531_bin.1_CDS_3290	0.0	1.0	True
EHA00531_bin.1_CDS_3291	0.0	1.0	True
EHA00531_bin.1_CDS_3292	0.0	1.0	True
EHA00531_bin.1_CDS_3293	0.0	1.0	True
EHA00531_bin.1_CDS_3340	0.0	1.038	True
EHA00531_bin.1_CDS_3341	0.0	1.0	True
EHA00531_bin.1_CDS_3343	0.0	1.0	True
EHA00531_bin.1_CDS_3344	0.0	1.011	True
EHA00531_bin.1_CDS_3348	0.0	1.011	True
EHA00531_bin.1_CDS_3349	0.0	1.0	True
EHA00531_bin.1_CDS_3350	0.0	1.011	True
EHA00531_bin.1_CDS_3352	0.0	1.0	True
EHA00531_bin.1_CDS_3353	0.0	1.0	True
EHA00531_bin.1_CDS_3354	0.0	1.0	True
EHA00531_bin.1_CDS_3355	0.0	1.0	True
EHA00531_bin.1_CDS_3356	0.0	1.0	True
EHA00531_bin.1_CDS_3358	0.0	1.0	True
EHA00531_bin.1_CDS_3359	0.011	1.011	True
EHA00531_bin.1_CDS_3360	0.0	1.0	True
EHA00531_bin.1_CDS_3361	0.934	1.945	False
EHA00531_bin.1_CDS_3362	0.0	1.011	True
EHA00531_bin.1_CDS_3363	0.0	1.0	True
EHA00531_bin.1_CDS_3364	0.0	1.0	True
EHA00531_bin.1_CDS_3384	0.0	1.011	True
EHA00531_bin.1_CDS_3385	0.0	1.011	True
EHA00531_bin.1_CDS_3387	0.0	1.011	True
EHA00531_bin.1_CDS_3388	0.053	1.053	False
EHA00531_bin.1_CDS_3390	0.0	1.011	True
EHA00531_bin.1_CDS_3391	0.0	1.011	True
EHA00531_bin.1_CDS_3392	0.0	1.0	True
EHA00531_bin.1_CDS_3393	0.0	1.0	True
EHA00531_bin.1_CDS_3394	0.0	1.0	True
EHA00531_bin.1_CDS_3395	0.0	1.0	True
EHA00531_bin.1_CDS_3396	0.0	1.0	True
EHA00531_bin.1_CDS_3397	0.0	1.011	True
EHA00531_bin.1_CDS_3399	0.0	1.033	True
EHA00531_bin.1_CDS_3402	0.0	1.0	True
EHA00531_bin.1_CDS_3403	0.0	1.0	True
EHA00531_bin.1_CDS_3404	0.0	1.0	True
EHA00531_bin.1_CDS_3407	0.0	1.0	True
EHA00531_bin.1_CDS_3408	0.0	1.0	True
EHA00531_bin.1_CDS_3409	0.0	1.0	True
EHA00531_bin.1_CDS_3410	0.0	1.0	True
EHA00531_bin.1_CDS_3411	0.0	1.011	True
EHA00531_bin.1_CDS_3412	0.0	1.0	True
EHA00531_bin.1_CDS_3413	0.0	1.011	True
EHA00531_bin.1_CDS_3414	0.0	1.0	True
EHA00531_bin.1_CDS_3415	0.0	1.0	True
EHA00531_bin.1_CDS_3417	0.0	1.0	True
EHA00531_bin.1_CDS_3419	0.0	1.0	True
EHA00531_bin.1_CDS_3421	0.0	1.056	True
EHA00531_bin.1_CDS_3422	0.0	1.0	True
EHA00531_bin.1_CDS_3424	0.0	1.011	True
EHA00531_bin.1_CDS_3425	0.0	1.0	True
EHA00531_bin.1_CDS_3426	0.0	1.0	True
EHA00531_bin.1_CDS_3427	0.0	1.0	True
EHA00531_bin.1_CDS_3428	0.0	1.0	True
EHA00531_bin.1_CDS_3429	0.0	1.0	True
EHA00531_bin.1_CDS_3430	0.0	1.011	True
EHA00531_bin.1_CDS_3431	0.0	1.011	True
EHA00531_bin.1_CDS_3432	0.0	1.011	True
EHA00531_bin.1_CDS_3433	0.0	1.0	True
EHA00531_bin.1_CDS_3435	0.0	1.0	True
EHA00531_bin.1_CDS_3437	0.0	1.0	True
EHA00531_bin.1_CDS_3438	0.0	1.023	True
EHA00531_bin.1_CDS_3439	0.0	1.0	True
EHA00531_bin.1_CDS_3440	0.0	1.0	True
EHA00531_bin.1_CDS_3442	0.0	1.0	True
EHA00531_bin.1_CDS_3443	0.0	1.0	True
EHA00531_bin.1_CDS_3444	0.0	1.0	True
EHA00531_bin.1_CDS_3445	0.0	1.022	True
EHA00531_bin.1_CDS_3447	0.011	1.011	True
EHA00531_bin.1_CDS_3448	0.0	1.0	True
EHA00531_bin.1_CDS_3449	0.0	1.0	True
EHA00531_bin.1_CDS_3450	0.0	1.0	True
EHA00531_bin.1_CDS_3451	0.0	1.0	True
EHA00531_bin.1_CDS_3452	0.0	1.0	True
EHA00531_bin.1_CDS_3453	0.0	1.011	True
EHA00531_bin.1_CDS_3454	0.0	1.011	True
EHA00531_bin.1_CDS_3455	0.0	1.0	True
EHA00531_bin.1_CDS_3456	0.0	1.0	True
EHA00531_bin.1_CDS_3458	0.0	1.0	True
EHA00531_bin.1_CDS_3464	0.0	1.0	True
EHA00531_bin.1_CDS_3466	0.0	1.0	True
EHA00531_bin.1_CDS_3467	0.0	1.0	True
EHA00531_bin.1_CDS_3469	0.0	1.0	True
EHA00531_bin.1_CDS_3470	0.0	1.0	True
EHA00531_bin.1_CDS_3471	0.0	1.0	True
EHA00531_bin.1_CDS_3472	0.0	1.0	True
EHA00531_bin.1_CDS_3473	0.0	1.0	True
EHA00531_bin.1_CDS_3475	0.0	1.022	True
EHA00531_bin.1_CDS_3477	0.0	1.011	True
EHA00531_bin.1_CDS_3478	0.0	1.0	True
EHA00531_bin.1_CDS_3479	0.0	1.077	True
EHA00531_bin.1_CDS_3480	0.0	1.0	True
EHA00531_bin.1_CDS_3482	0.0	1.0	True
EHA00531_bin.1_CDS_3483	0.0	1.0	True
EHA00531_bin.1_CDS_3485	0.0	1.0	True
EHA00531_bin.1_CDS_3486	0.0	1.0	True
EHA00531_bin.1_CDS_3487	0.0	1.0	True
EHA00531_bin.1_CDS_3489	0.0	1.0	True
EHA00531_bin.1_CDS_3490	0.0	1.011	True
EHA00531_bin.1_CDS_3495	0.0	1.011	True
EHA00531_bin.1_CDS_3512	0.0	1.0	True
EHA00531_bin.1_CDS_3513	0.0	1.0	True
EHA00531_bin.1_CDS_3515	0.0	1.0	True
EHA00531_bin.1_CDS_3517	0.0	1.011	True
EHA00531_bin.1_CDS_3518	0.0	1.0	True
EHA00531_bin.1_CDS_3524	0.0	1.095	True
EHA00531_bin.1_CDS_3525	0.0	1.0	True
EHA00531_bin.1_CDS_3526	0.0	1.0	True
EHA00531_bin.1_CDS_3532	0.0	1.011	True
EHA00531_bin.1_CDS_3533	0.0	1.0	True
EHA00531_bin.1_CDS_3536	0.0	1.0	True
EHA00531_bin.1_CDS_3537	0.0	1.011	True
EHA00531_bin.1_CDS_3538	0.0	1.0	True
EHA00531_bin.1_CDS_3539	0.0	1.0	True
EHA00531_bin.1_CDS_3540	0.0	1.0	True
EHA00531_bin.1_CDS_3541	0.0	1.022	True
EHA00531_bin.1_CDS_3542	0.0	1.0	True
EHA00531_bin.1_CDS_3543	0.0	1.0	True
EHA00531_bin.1_CDS_3544	0.0	1.011	True
EHA00531_bin.1_CDS_3545	0.0	1.0	True
EHA00531_bin.1_CDS_3546	0.0	1.0	True
EHA00531_bin.1_CDS_3547	0.0	1.0	True
EHA00531_bin.1_CDS_3548	0.0	1.011	True
EHA00531_bin.1_CDS_3551	0.0	1.0	True
EHA00531_bin.1_CDS_3552	0.0	1.0	True
EHA00531_bin.1_CDS_3553	0.0	1.0	True
EHA00531_bin.1_CDS_3554	0.0	1.0	True
EHA00531_bin.1_CDS_3555	0.0	1.0	True
EHA00531_bin.1_CDS_3556	0.0	1.0	True
EHA00531_bin.1_CDS_3557	0.0	1.0	True
EHA00531_bin.1_CDS_3558	0.0	1.0	True
EHA00531_bin.1_CDS_3559	0.0	1.0	True
EHA00531_bin.1_CDS_3560	0.0	1.0	True
EHA00531_bin.1_CDS_3561	0.0	1.0	True
EHA00531_bin.1_CDS_3563	0.011	1.022	True
EHA00531_bin.1_CDS_3564	0.0	1.022	True
EHA00531_bin.1_CDS_3565	0.0	1.0	True
EHA00531_bin.1_CDS_3566	0.0	1.011	True
EHA00531_bin.1_CDS_3567	0.0	1.0	True
EHA00531_bin.1_CDS_3568	0.0	1.011	True
EHA00531_bin.1_CDS_3569	0.0	1.011	True
EHA00531_bin.1_CDS_3572	0.0	1.0	True
EHA00531_bin.1_CDS_3573	0.0	1.0	True
EHA00531_bin.1_CDS_3574	0.0	1.0	True
EHA00531_bin.1_CDS_3575	0.0	1.011	True
EHA00531_bin.1_CDS_3576	0.0	1.0	True
EHA00531_bin.1_CDS_3577	0.0	1.0	True
EHA00531_bin.1_CDS_3578	0.0	1.022	True
EHA00531_bin.1_CDS_3580	0.0	1.0	True
EHA00531_bin.1_CDS_3581	0.0	1.0	True
EHA00531_bin.1_CDS_3582	0.0	1.0	True
EHA00531_bin.1_CDS_3583	0.0	1.0	True
EHA00531_bin.1_CDS_3584	0.0	1.0	True
EHA00531_bin.1_CDS_3585	0.0	1.0	True
EHA00531_bin.1_CDS_3586	0.0	1.0	True
EHA00531_bin.1_CDS_3587	0.0	1.0	True
EHA00531_bin.1_CDS_3588	0.0	1.0	True
EHA00531_bin.1_CDS_3589	0.0	1.0	True
EHA00531_bin.1_CDS_3599	0.0	1.0	True
EHA00531_bin.1_CDS_3601	0.0	1.022	True
EHA00531_bin.1_CDS_3602	0.0	1.0	True
EHA00531_bin.1_CDS_3604	0.0	1.0	True
EHA00531_bin.1_CDS_3605	0.0	1.0	True
EHA00531_bin.1_CDS_3606	0.0	1.0	True
EHA00531_bin.1_CDS_3608	0.0	1.0	True
EHA00531_bin.1_CDS_3609	0.0	1.0	True
EHA00531_bin.1_CDS_3610	0.0	1.0	True
EHA00531_bin.1_CDS_3612	0.0	1.022	True
EHA00531_bin.1_CDS_3613	0.0	1.0	True
EHA00531_bin.1_CDS_3615	0.0	1.011	True
EHA00531_bin.1_CDS_3616	0.0	1.022	True
EHA00531_bin.1_CDS_3617	0.0	1.0	True
EHA00531_bin.1_CDS_3618	0.0	1.011	True
EHA00531_bin.1_CDS_3619	0.0	1.0	True
EHA00531_bin.1_CDS_3620	0.0	1.0	True
EHA00531_bin.1_CDS_3623	0.0	1.0	True
EHA00531_bin.1_CDS_3624	0.0	1.0	True
EHA00531_bin.1_CDS_3625	0.0	1.011	True
EHA00531_bin.1_CDS_3627	0.0	1.0	True
EHA00531_bin.1_CDS_3628	0.0	1.0	True
EHA00531_bin.1_CDS_3629	0.0	1.0	True
EHA00531_bin.1_CDS_3630	0.0	1.0	True
EHA00531_bin.1_CDS_3631	0.0	1.0	True
EHA00531_bin.1_CDS_3632	0.0	1.011	True
EHA00531_bin.1_CDS_3633	0.0	1.0	True
EHA00531_bin.1_CDS_3634	0.0	1.0	True
EHA00531_bin.1_CDS_3635	0.0	1.0	True
EHA00531_bin.1_CDS_3636	0.0	1.0	True
EHA00531_bin.1_CDS_3637	0.0	1.0	True
EHA00531_bin.1_CDS_3638	0.0	1.011	True
