samp_size	samp_size	Attribute "NA"
serotype	serotype	Attribute "NA"
serovar	serovar	Attribute "NA"
specimen_voucher	specimen_voucher	Attribute "NA"
temp	temp	Attribute "NA"
seq_id	Attribute "220104-DFI.7.80"
strain	strain	Attribute "NCDO2125"
isolation_source	isolation_source	Attribute "Termite Gut"
collection_date	collection_date	Attribute "unknown"
geo_loc_name	geo_loc_name	Attribute "unknown"
sample_type	sample_type	Attribute "cell culture"
sub_species	sub_species	Attribute "lactis"
ENA first public	Attribute "2022-03-08"
ENA last update	Attribute "2022-03-08"
ENA-CHECKLIST	Attribute "ERC000013"
External Id	Attribute "SAMEA13256549"
INSDC center alias	Attribute "RWTH Aachen University Hospital"
INSDC center name	Attribute "RWTH Aachen University Hospital"
INSDC first public	Attribute "2022-03-08T16:23:00Z"
INSDC last update	Attribute "2022-03-08T16:23:00Z"
INSDC status	Attribute "public"
Submitter Id	Attribute "Lactococcus_lactis_DSM110082"
collection_date	collection date	Attribute "2019-03-15"
env_broad_scale	environment (biome)	Attribute "mouse gastrointestinal tract"
env_local_scale	environment (feature)	Attribute "mouse intestine"
env_medium	environment (material)	Attribute "gut content"
geo_loc_name	geographic location (country and/or sea)	Attribute "Germany"
geographic location (latitude)	Attribute "50.776389"
geographic location (longitude)	Attribute "6.043611"
host_taxid	host taxid	Attribute "10090"
host-associated environmental package	Attribute "host-associated"
investigation_type	investigation type	Attribute "single amplified genome"
project_name	project name	Attribute "Enriched cultured diversity of the mouse gut microbiota for custom-made synthetic communities"
sample_name	sample name	Attribute "Lactococcus_lactis_DSM110082"
sequencing method	Attribute "Illumina NextSeq500"
strain	strain	Attribute "UGLL01"
isolation_source	isolation-source	Attribute "dPANK/fbl mutant fly guts"
host	host	Attribute "Drosophila melanogaster"
note	Attribute "Sibon lab"
collection_date	collection_date	Attribute "2019-09"
geo_loc_name	geo_loc_name	Attribute "Netherlands: Groningen"
sample_type	sample_type	Attribute "fly gut"
strain	strain	Attribute "Three"
host	host	Attribute "Rhinolophus capensis"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2019-04"
geo_loc_name	geo_loc_name	Attribute "South Africa: Northwest of Grahamstown"
sample_type	sample_type	Attribute "Cell culture"
host_tissue_sampled	host_tissue_sampled	Attribute "Feces"
lat_lon	lat_lon	Attribute "33.285556 S 26.427389 E"
strain	strain	Attribute "MSK.18.79"
isolate	isolate	Attribute "NA"
host	host	Attribute "Homo sapiens"
isolation_source	isolation_source	Attribute "fecal sample"
collection_date	collection_date	Attribute "NA"
geo_loc_name	geo_loc_name	Attribute "USA:New York"
sample_type	sample_type	Attribute "cell culture"
altitude	altitude	Attribute "NA"
biomaterial_provider	biomaterial_provider	Attribute "NA"
collected_by	collected_by	Attribute "NA"
culture_collection	culture_collection	Attribute "NA"
depth	depth	Attribute "NA"
env_broad_scale	env_broad_scale	Attribute "not applicable"
genotype	genotype	Attribute "NA"
host_tissue_sampled	host_tissue_sampled	Attribute "NA"
identified_by	identified_by	Attribute "NA"
lab_host	lab_host	Attribute "NA"
lat_lon	lat_lon	Attribute "NA"
mating_type	mating_type	Attribute "NA"
passage_history	passage_history	Attribute "NA"
samp_size	samp_size	Attribute "NA"
serotype	serotype	Attribute "NA"
serovar	serovar	Attribute "NA"
specimen_voucher	specimen_voucher	Attribute "NA"
temp	temp	Attribute "NA"
seq_id	Attribute "TM47"
ENA first public	Attribute "2021-01-23"
ENA last update	Attribute "2021-01-21"
ENA-CHECKLIST	Attribute "ERC000047"
External Id	Attribute "SAMEA7847198"
INSDC center alias	Attribute "EMG"
INSDC center name	Attribute "EMG"
INSDC first public	Attribute "2021-01-23T17:08:37Z"
INSDC last update	Attribute "2021-01-21T23:05:31Z"
INSDC status	Attribute "public"
Submitter Id	Attribute "ERR260195-bin.11"
assembly quality	Attribute "Many fragments with little to no review of assembly other than reporting of standard assembly statistics"
assembly software	Attribute "metaspades_v3.13.0"
binning parameters	Attribute "default"
binning software	Attribute "MetaWRAP v1.1"
broker name	Attribute "EMG broker account, EMBL-EBI"
collection_date	collection date	Attribute "not provided"
completeness score	Attribute "100"
completeness software	Attribute "CheckM v1.0.11"
contamination score	Attribute "0.66"
env_broad_scale	environment (biome)	Attribute "human-associated habitat"
env_local_scale	environment (feature)	Attribute "human gut"
env_medium	environment (material)	Attribute "faeces"
geo_loc_name	geographic location (country and/or sea)	Attribute "Sweden"
geographic location (latitude)	Attribute "not provided"
geographic location (longitude)	Attribute "not provided"
investigation_type	investigation type	Attribute "metagenome-assembled genome"
isolation_source	isolation source	Attribute "human gut"
metagenomic source	Attribute "human gut metagenome"
project_name	project name	Attribute "Human gut MAGs"
sample derived from	Attribute "ERS235559"
sample_name	sample name	Attribute "ERR260195-bin.11"
sequencing method	Attribute "Illumina HiSeq 2000"
taxonomic identity marker	Attribute "multi-marker approach"
strain	strain	Attribute "N35"
isolation_source	isolation_source	Attribute "feces"
host	host	Attribute "Macaca fascicularis"
collection_date	collection_date	Attribute "2019-08"
geo_loc_name	geo_loc_name	Attribute "China: Suzhou"
sample_type	sample_type	Attribute "cell culture"
genome_name	Attribute "Lactococcus_lactis_dasL2_023_000G1_concoct_62.fa"
isolate	isolate	Attribute "L2_023_000G1_dasL2_023_000G1_concoct_62"
collection_date	collection_date	Attribute "2016/2019"
env_broad_scale	env_broad_scale	Attribute "feces"
env_local_scale	env_local_scale	Attribute "infant"
env_medium	env_medium	Attribute "feces"
geo_loc_name	geo_loc_name	Attribute "USA: Pittsburgh, Magee-Womens Hospital of UPMC"
isolation_source	isolation_source	Attribute "infant feces"
lat_lon	lat_lon	Attribute "40.4308 N 79.9598 W"
host	host	Attribute "Homo sapiens"
metagenomic	Attribute "1"
environmental-sample	Attribute "1"
sample_type	sample-type	Attribute "metagenomic assembly"
metagenome_source	metagenome-source	Attribute "human gut metagenome"
derived_from	derived-from	Attribute "This BioSample is a metagenomic assembly obtained from the human gut metagenome BioSample: SAMN17763841,SAMN17763842,SAMN17763843,SAMN17763844,SAMN17763845,SAMN17763846,SAMN17763847,SAMN17763848,SAMN17763849,SAMN17763850,SAMN17763851,SAMN17763852,SAMN17763853"
genome_name	Attribute "Lactococcus_lactis_dasL3_108_000G1_metabat.metabat.108.fa_sub.fa"
isolate	isolate	Attribute "L3_108_000G1_dasL3_108_000G1_metabat.metabat.108_sub"
collection_date	collection_date	Attribute "2016/2019"
env_broad_scale	env_broad_scale	Attribute "feces"
env_local_scale	env_local_scale	Attribute "infant"
env_medium	env_medium	Attribute "feces"
geo_loc_name	geo_loc_name	Attribute "USA: Pittsburgh, Magee-Womens Hospital of UPMC"
isolation_source	isolation_source	Attribute "infant feces"
lat_lon	lat_lon	Attribute "40.4308 N 79.9598 W"
host	host	Attribute "Homo sapiens"
metagenomic	Attribute "1"
environmental-sample	Attribute "1"
sample_type	sample-type	Attribute "metagenomic assembly"
metagenome_source	metagenome-source	Attribute "human gut metagenome"
derived_from	derived-from	Attribute "This BioSample is a metagenomic assembly obtained from the human gut metagenome BioSample: SAMN17764102,SAMN17764103,SAMN17764104,SAMN17764105,SAMN17764106,SAMN17764107,SAMN17764108,SAMN17764109,SAMN17764110,SAMN17764111,SAMN17764112"
host	host	Attribute "Mus musculus"
isolation_source	isolation_source	Attribute "feces extracted directly from colon"
collection_date	collection_date	Attribute "2017-11-22/2017-12-12"
geo_loc_name	geo_loc_name	Attribute "USA: Knoxville, TN"
lat_lon	lat_lon	Attribute "35.9396 N 83.9430 W"
isolate	isolate	Attribute "ABMPRH_10_1"
env_broad_scale	env_broad_scale	Attribute "environmental system determined by an organism[ENVO_01001000]|animal-associated environment[ENVO_01001002]"
env_local_scale	env_local_scale	Attribute "digestive tract[UBERON_0001555]|colon[UBERON_0001155]"
env_medium	env_medium	Attribute "fecal material[ENVO_00002003]"
altitude	altitude	Attribute "missing"
derived_from	derived-from	Attribute "This BioSample is a metagenomic assembly obtained from the mouse gut metagenome BioSamples: SAMN14144348,SAMN14144349,SAMN14144350,SAMN14144351,SAMN14144352,SAMN14144353,SAMN14144354,SAMN14144355,SAMN14144356,SAMN14144357,SAMN14144358,SAMN14144359,SAMN14144360,SAMN14144361,SAMN14144362,SAMN14144363,SAMN14144364,SAMN14144365"
metagenomic	Attribute "1"
environmental-sample	Attribute "1"
sample_type	sample-type	Attribute "metagenomic assembly"
metagenome_source	metagenome-source	Attribute "mouse gut metagenome"
strain	strain	Attribute "K_LL005"
host	host	Attribute "Grasshopper"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2016-10-04"
geo_loc_name	geo_loc_name	Attribute "South Korea"
sample_type	sample_type	Attribute "cell culture"
strain	strain	Attribute "RJAA.1(a)"
isolation_source	isolation_source	Attribute "Human feces"
collection_date	collection_date	Attribute "2013-11"
geo_loc_name	geo_loc_name	Attribute "India:Rajasthan"
sample_type	sample_type	Attribute "microbe"
strain	strain	Attribute "AM11-49"
host	host	Attribute "Homo sapiens"
isolation_source	isolation_source	Attribute "feces"
collection_date	collection_date	Attribute "2013-07-01"
geo_loc_name	geo_loc_name	Attribute "China: Shenzhen"
sample_type	sample_type	Attribute "whole organism"
